name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Mahalaxmi Travels,1-Moradabad to Delhi,Muradabad Hanuman Murti in fr...,Redfort Parking Opp Near Sune...,03h 44m,22:16,02:00,INR599,27Seats available,2.3
Mahalaxmi Travels,1-Moradabad to Delhi,Hanuman murti choraha,Redfort Parking Opp Near Sune...,04h 00m,23:30,03:30,INR599,28Seats available,2.34
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,ISBT Kashmiri Gate,15h 31m,23:59,15:30,INR599,25Seats available,2.4
Rahul Travels,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,05h 20m,23:30,04:50,INR1500,30Seats available,3.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 00m,17:00,20:00,1259,21Seats available,2.4
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bus Station,ISBT Kashmiri Gate,04h 20m,00:10,04:30,INR629,4Seats available,4.2
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bypass,ISBT Kashmiri Gate,04h 20m,00:15,04:35,INR599,4Seats available,4.2
R S YADAV SMART BUS PRIVATE LIMITED,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,03h 45m,01:15,05:00,INR449,13Seats available,4.3
FlixBus,1-Moradabad to Delhi,Moradabad Bypass (Westbound,ISBT Kashmiri Gate,03h 00m,02:00,05:00,INR748,19Seats available,3.8
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 00m,16:00,20:00,799,48Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,03h 15m,16:45,20:00,499,40Seats available,3.111
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,03h 30m,18:15,21:45,INR474,52Seats available,3.945
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 40m,21:30,01:10,INR649,24Seats available,4.57
Rinku Travels,1-Moradabad to Delhi,"Rinku travels,hanuman murti c...",Chirag Delhi,04h 45m,21:45,02:30,INR500,43Seats available,3.2
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 30m,22:00,01:30,INR549,37Seats available,3.1
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),1-Moradabad to Delhi,Near Hanuman Murti Moradabad,ISBT Kashmiri Gate,04h 30m,22:20,02:50,INR649,26Seats available,3.7
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 35m,23:55,04:30,499,29Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 42m,23:58,04:40,499,47Seats available,3.1
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,04h 15m,00:30,04:45,INR550,13Seats available,1.95
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 30m,02:30,05:00,899,25Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,1169,27Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,INR599,29Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 30m,17:00,20:30,854,24Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 45m,17:30,20:15,854,29Seats available,2.4
VIP LUXURY TRIPS,1-Moradabad to Delhi,Zero Point Moradabad Bypass,ISBT Kashmiri Gate,04h 00m,17:30,21:30,719,44Seats available,1.6
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,04h 10m,19:10,23:20,INR649,38Seats available,2.618
Mahalaxmi Travels,1-Moradabad to Delhi,Muradabad Hanuman Murti in fr...,Redfort Parking Opp Near Sune...,03h 44m,22:16,02:00,INR599,27Seats available,2.3
Mahalaxmi Travels,1-Moradabad to Delhi,Hanuman murti choraha,Redfort Parking Opp Near Sune...,04h 00m,23:30,03:30,INR599,28Seats available,2.34
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,ISBT Kashmiri Gate,15h 31m,23:59,15:30,INR599,25Seats available,2.4
Rahul Travels,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,05h 20m,23:30,04:50,INR1500,30Seats available,3.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 00m,17:00,20:00,1259,21Seats available,2.4
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bus Station,ISBT Kashmiri Gate,04h 20m,00:10,04:30,INR629,4Seats available,4.2
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bypass,ISBT Kashmiri Gate,04h 20m,00:15,04:35,INR599,4Seats available,4.2
R S YADAV SMART BUS PRIVATE LIMITED,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,03h 45m,01:15,05:00,INR449,13Seats available,4.3
FlixBus,1-Moradabad to Delhi,Moradabad Bypass (Westbound,ISBT Kashmiri Gate,03h 00m,02:00,05:00,INR748,19Seats available,3.8
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 00m,16:00,20:00,799,48Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,03h 15m,16:45,20:00,499,40Seats available,3.111
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,03h 30m,18:15,21:45,INR474,52Seats available,3.945
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 40m,21:30,01:10,INR649,24Seats available,4.57
Rinku Travels,1-Moradabad to Delhi,"Rinku travels,hanuman murti c...",Chirag Delhi,04h 45m,21:45,02:30,INR500,43Seats available,3.2
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 30m,22:00,01:30,INR549,37Seats available,3.1
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),1-Moradabad to Delhi,Near Hanuman Murti Moradabad,ISBT Kashmiri Gate,04h 30m,22:20,02:50,INR649,26Seats available,3.7
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 35m,23:55,04:30,499,29Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 42m,23:58,04:40,499,47Seats available,3.1
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,04h 15m,00:30,04:45,INR550,13Seats available,1.95
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 30m,02:30,05:00,899,25Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,1169,27Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,INR599,29Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 30m,17:00,20:30,854,24Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 45m,17:30,20:15,854,29Seats available,2.4
VIP LUXURY TRIPS,1-Moradabad to Delhi,Zero Point Moradabad Bypass,ISBT Kashmiri Gate,04h 00m,17:30,21:30,719,44Seats available,1.6
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,04h 10m,19:10,23:20,INR649,38Seats available,2.618
Mahalaxmi Travels,1-Moradabad to Delhi,Muradabad Hanuman Murti in fr...,Redfort Parking Opp Near Sune...,03h 44m,22:16,02:00,INR599,27Seats available,2.3
Mahalaxmi Travels,1-Moradabad to Delhi,Hanuman murti choraha,Redfort Parking Opp Near Sune...,04h 00m,23:30,03:30,INR599,28Seats available,2.34
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,ISBT Kashmiri Gate,15h 31m,23:59,15:30,INR599,25Seats available,2.4
Rahul Travels,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,05h 20m,23:30,04:50,INR1500,30Seats available,3.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 00m,17:00,20:00,1259,21Seats available,2.4
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bus Station,ISBT Kashmiri Gate,04h 20m,00:10,04:30,INR629,4Seats available,4.2
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bypass,ISBT Kashmiri Gate,04h 20m,00:15,04:35,INR599,4Seats available,4.2
R S YADAV SMART BUS PRIVATE LIMITED,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,03h 45m,01:15,05:00,INR449,13Seats available,4.3
FlixBus,1-Moradabad to Delhi,Moradabad Bypass (Westbound,ISBT Kashmiri Gate,03h 00m,02:00,05:00,INR748,19Seats available,3.8
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 00m,16:00,20:00,799,48Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,03h 15m,16:45,20:00,499,40Seats available,3.111
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,03h 30m,18:15,21:45,INR474,52Seats available,3.945
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 40m,21:30,01:10,INR649,24Seats available,4.57
Rinku Travels,1-Moradabad to Delhi,"Rinku travels,hanuman murti c...",Chirag Delhi,04h 45m,21:45,02:30,INR500,43Seats available,3.2
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 30m,22:00,01:30,INR549,37Seats available,3.1
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),1-Moradabad to Delhi,Near Hanuman Murti Moradabad,ISBT Kashmiri Gate,04h 30m,22:20,02:50,INR649,26Seats available,3.7
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 35m,23:55,04:30,499,29Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 42m,23:58,04:40,499,47Seats available,3.1
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,04h 15m,00:30,04:45,INR550,13Seats available,1.95
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 30m,02:30,05:00,899,25Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,1169,27Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,INR599,29Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 30m,17:00,20:30,854,24Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 45m,17:30,20:15,854,29Seats available,2.4
VIP LUXURY TRIPS,1-Moradabad to Delhi,Zero Point Moradabad Bypass,ISBT Kashmiri Gate,04h 00m,17:30,21:30,719,44Seats available,1.6
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,04h 10m,19:10,23:20,INR649,38Seats available,2.618
Mahalaxmi Travels,1-Moradabad to Delhi,Muradabad Hanuman Murti in fr...,Redfort Parking Opp Near Sune...,03h 44m,22:16,02:00,INR599,27Seats available,2.3
Mahalaxmi Travels,1-Moradabad to Delhi,Hanuman murti choraha,Redfort Parking Opp Near Sune...,04h 00m,23:30,03:30,INR599,28Seats available,2.34
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,ISBT Kashmiri Gate,15h 31m,23:59,15:30,INR599,25Seats available,2.4
Rahul Travels,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,05h 20m,23:30,04:50,INR1500,30Seats available,3.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 00m,17:00,20:00,1259,21Seats available,2.4
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bus Station,ISBT Kashmiri Gate,04h 20m,00:10,04:30,INR629,4Seats available,4.2
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bypass,ISBT Kashmiri Gate,04h 20m,00:15,04:35,INR599,4Seats available,4.2
R S YADAV SMART BUS PRIVATE LIMITED,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,03h 45m,01:15,05:00,INR449,13Seats available,4.3
FlixBus,1-Moradabad to Delhi,Moradabad Bypass (Westbound,ISBT Kashmiri Gate,03h 00m,02:00,05:00,INR748,19Seats available,3.8
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 00m,16:00,20:00,799,48Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,03h 15m,16:45,20:00,499,40Seats available,3.111
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,03h 30m,18:15,21:45,INR474,52Seats available,3.945
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 40m,21:30,01:10,INR649,24Seats available,4.57
Rinku Travels,1-Moradabad to Delhi,"Rinku travels,hanuman murti c...",Chirag Delhi,04h 45m,21:45,02:30,INR500,43Seats available,3.2
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 30m,22:00,01:30,INR549,37Seats available,3.1
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),1-Moradabad to Delhi,Near Hanuman Murti Moradabad,ISBT Kashmiri Gate,04h 30m,22:20,02:50,INR649,26Seats available,3.7
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 35m,23:55,04:30,499,29Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 42m,23:58,04:40,499,47Seats available,3.1
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,04h 15m,00:30,04:45,INR550,13Seats available,1.95
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 30m,02:30,05:00,899,25Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,1169,27Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,INR599,29Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 30m,17:00,20:30,854,24Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 45m,17:30,20:15,854,29Seats available,2.4
VIP LUXURY TRIPS,1-Moradabad to Delhi,Zero Point Moradabad Bypass,ISBT Kashmiri Gate,04h 00m,17:30,21:30,719,44Seats available,1.6
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,04h 10m,19:10,23:20,INR649,38Seats available,2.618
Mahalaxmi Travels,1-Moradabad to Delhi,Muradabad Hanuman Murti in fr...,Redfort Parking Opp Near Sune...,03h 44m,22:16,02:00,INR599,27Seats available,2.3
Mahalaxmi Travels,1-Moradabad to Delhi,Hanuman murti choraha,Redfort Parking Opp Near Sune...,04h 00m,23:30,03:30,INR599,28Seats available,2.34
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,ISBT Kashmiri Gate,15h 31m,23:59,15:30,INR599,25Seats available,2.4
Rahul Travels,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,05h 20m,23:30,04:50,INR1500,30Seats available,3.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 00m,17:00,20:00,1259,21Seats available,2.4
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bus Station,ISBT Kashmiri Gate,04h 20m,00:10,04:30,INR629,4Seats available,4.2
International Tourist Centre,1-Moradabad to Delhi,Moradabad Bypass,ISBT Kashmiri Gate,04h 20m,00:15,04:35,INR599,4Seats available,4.2
R S YADAV SMART BUS PRIVATE LIMITED,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,03h 45m,01:15,05:00,INR449,13Seats available,4.3
FlixBus,1-Moradabad to Delhi,Moradabad Bypass (Westbound,ISBT Kashmiri Gate,03h 00m,02:00,05:00,INR748,19Seats available,3.8
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 00m,16:00,20:00,799,48Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,03h 15m,16:45,20:00,499,40Seats available,3.111
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,03h 30m,18:15,21:45,INR474,52Seats available,3.945
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 40m,21:30,01:10,INR649,24Seats available,4.57
Rinku Travels,1-Moradabad to Delhi,"Rinku travels,hanuman murti c...",Chirag Delhi,04h 45m,21:45,02:30,INR500,43Seats available,3.2
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,03h 30m,22:00,01:30,INR549,37Seats available,3.1
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),1-Moradabad to Delhi,Near Hanuman Murti Moradabad,ISBT Kashmiri Gate,04h 30m,22:20,02:50,INR649,26Seats available,3.7
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 35m,23:55,04:30,499,29Seats available,3.1
Fasttrack Travels,1-Moradabad to Delhi,Muradabad,ISBT Kashmiri Gate,04h 42m,23:58,04:40,499,47Seats available,3.1
India Tours & Travels (GetBookCab),1-Moradabad to Delhi,Moradabad by pass,Akshardham Metro Station,04h 15m,00:30,04:45,INR550,13Seats available,1.95
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 30m,02:30,05:00,899,25Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,1169,27Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,01h 30m,03:00,04:30,INR599,29Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 30m,17:00,20:30,854,24Seats available,2.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,02h 45m,17:30,20:15,854,29Seats available,2.4
VIP LUXURY TRIPS,1-Moradabad to Delhi,Zero Point Moradabad Bypass,ISBT Kashmiri Gate,04h 00m,17:30,21:30,719,44Seats available,1.6
Vijay Tour and Travels,1-Moradabad to Delhi,Vijay travels gaagan tiraha s...,Dhaula Kuan,04h 10m,19:10,23:20,INR649,38Seats available,2.618
Mahalaxmi Travels,1-Moradabad to Delhi,Muradabad Hanuman Murti in fr...,Redfort Parking Opp Near Sune...,03h 44m,22:16,02:00,INR599,27Seats available,2.3
Mahalaxmi Travels,1-Moradabad to Delhi,Hanuman murti choraha,Redfort Parking Opp Near Sune...,04h 00m,23:30,03:30,INR599,28Seats available,2.34
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,ISBT Kashmiri Gate,15h 31m,23:59,15:30,INR599,25Seats available,2.4
Rahul Travels,1-Moradabad to Delhi,Moradabad Bus Station,Anand Vihar,05h 20m,23:30,04:50,INR1500,30Seats available,3.4
ROYAL SAFARI INDIA TRAVELS,1-Moradabad to Delhi,RAMPUR ROAD BY PASS MURADABAD,Akshardham Metro Station,03h 00m,17:00,20:00,1259,21Seats available,2.4
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
NueGo,1-Delhi to Haridwar,ISBT Kashmiri Gate,"Kashyap Ashram, Haridwar",05h 55m,00:30,06:25,284,40Seats available,3.542
Maharani Travels,1-Delhi to Haridwar,Near Airport Mahipalpur,Chandni chowk khadda parking,05h 00m,02:00,07:00,INR299,12Seats available,3.364
PTC-SKYBUS,1-Delhi to Haridwar,Akshardham Mandir,Shree Ganesh Yatra Pantdeep P...,03h 35m,02:15,05:50,INR399,15Seats available,3.413
Zingbus Plus,1-Delhi to Haridwar,Kashmere Gate,Near Shri Kashyap Samaj Ashram,04h 25m,02:15,06:40,356,13Seats available,4.1317
Rinku Travels,1-Delhi to Haridwar,Dhaula Kuan,"Gada parking, haridwar",05h 30m,03:00,08:30,INR450,6Seats available,3.510
NueGo,1-Delhi to Haridwar,ISBT Kashmiri Gate,"Kashyap Ashram, Haridwar",05h 55m,00:30,06:25,284,40Seats available,3.542
Maharani Travels,1-Delhi to Haridwar,Near Airport Mahipalpur,Chandni chowk khadda parking,05h 00m,02:00,07:00,INR299,12Seats available,3.364
PTC-SKYBUS,1-Delhi to Haridwar,Akshardham Mandir,Shree Ganesh Yatra Pantdeep P...,03h 35m,02:15,05:50,INR399,15Seats available,3.413
Zingbus Plus,1-Delhi to Haridwar,Kashmere Gate,Near Shri Kashyap Samaj Ashram,04h 25m,02:15,06:40,356,13Seats available,4.1317
Rinku Travels,1-Delhi to Haridwar,Dhaula Kuan,"Gada parking, haridwar",05h 30m,03:00,08:30,INR450,6Seats available,3.510
FlixBus,1-Delhi to Haridwar,Gurugram (Rajiv Chowk - North...,Haridwar (Kashyap Ashram - no...,05h 30m,03:15,08:45,INR303,9Seats available,4.013
Babu Travels,1-Delhi to Haridwar,Adarsh Nagar,Pantdeep Parking,04h 45m,03:35,08:20,INR350,14Seats available,4.0
Zingbus Plus,1-Delhi to Haridwar,Anand Vihar,Near Shri Kashyap Samaj Ashram,04h 45m,11:10,15:55,299,35Seats available,4.791
Raj Laxmi Travels,1-Delhi to Haridwar,Khanna market,Pantdeep parking har ki pauri...,05h 05m,05:24,10:29,INR2000,37Seats available,3.2
Zingbus Plus,1-Delhi to Haridwar,Anand Vihar,Near Shri Kashyap Samaj Ashram,05h 00m,08:05,13:05,275,32Seats available,4.5121
NueGo,1-Delhi to Haridwar,ISBT Kashmiri Gate,"Kashyap Ashram, Haridwar",05h 55m,00:30,06:25,284,40Seats available,3.542
Maharani Travels,1-Delhi to Haridwar,Near Airport Mahipalpur,Chandni chowk khadda parking,05h 00m,02:00,07:00,INR299,12Seats available,3.364
PTC-SKYBUS,1-Delhi to Haridwar,Akshardham Mandir,Shree Ganesh Yatra Pantdeep P...,03h 35m,02:15,05:50,INR399,15Seats available,3.413
Zingbus Plus,1-Delhi to Haridwar,Kashmere Gate,Near Shri Kashyap Samaj Ashram,04h 25m,02:15,06:40,356,13Seats available,4.1317
Rinku Travels,1-Delhi to Haridwar,Dhaula Kuan,"Gada parking, haridwar",05h 30m,03:00,08:30,INR450,6Seats available,3.510
FlixBus,1-Delhi to Haridwar,Gurugram (Rajiv Chowk - North...,Haridwar (Kashyap Ashram - no...,05h 30m,03:15,08:45,INR303,9Seats available,4.013
Babu Travels,1-Delhi to Haridwar,Adarsh Nagar,Pantdeep Parking,04h 45m,03:35,08:20,INR350,14Seats available,4.0
Zingbus Plus,1-Delhi to Haridwar,Anand Vihar,Near Shri Kashyap Samaj Ashram,04h 45m,11:10,15:55,299,35Seats available,4.791
Raj Laxmi Travels,1-Delhi to Haridwar,Khanna market,Pantdeep parking har ki pauri...,05h 05m,05:24,10:29,INR2000,37Seats available,3.2
Zingbus Plus,1-Delhi to Haridwar,Anand Vihar,Near Shri Kashyap Samaj Ashram,05h 00m,08:05,13:05,275,32Seats available,4.5121
NueGo,1-Delhi to Haridwar,"NueGo Lounge, Kashmiri Gate","Kashyap Ashram, Haridwar",06h 10m,06:00,12:10,320,26Seats available,3.9104
NueGo,1-Delhi to Haridwar,"NueGo Lounge, Kashmiri Gate","Kashyap Ashram, Haridwar",05h 45m,07:00,12:45,284,31Seats available,3.465
Laxmi holidays,1-Delhi to Haridwar,ISBT Kashmiri Gate,Shri Kashyap Samaj Ashram,05h 00m,07:00,12:00,INR405,14Seats available,4.5300
FlixBus,1-Delhi to Haridwar,ISBT Kashmiri Gate,Haridwar (Kashyap Ashram - no...,05h 30m,07:30,13:00,INR399,12Seats available,4.96
Zingbus Plus,1-Delhi to Haridwar,Ghazipur Gol Chakkar Anand Vi...,Near Shri Kashyap Samaj Ashram,04h 20m,12:40,17:00,329,28Seats available,4.786
NueGo,1-Delhi to Haridwar,ISBT Kashmiri Gate,"Kashyap Ashram, Haridwar",05h 55m,00:30,06:25,284,40Seats available,3.542
Maharani Travels,1-Delhi to Haridwar,Near Airport Mahipalpur,Chandni chowk khadda parking,05h 00m,02:00,07:00,INR299,12Seats available,3.364
PTC-SKYBUS,1-Delhi to Haridwar,Akshardham Mandir,Shree Ganesh Yatra Pantdeep P...,03h 35m,02:15,05:50,INR399,15Seats available,3.413
Zingbus Plus,1-Delhi to Haridwar,Kashmere Gate,Near Shri Kashyap Samaj Ashram,04h 25m,02:15,06:40,356,13Seats available,4.1317
Rinku Travels,1-Delhi to Haridwar,Dhaula Kuan,"Gada parking, haridwar",05h 30m,03:00,08:30,INR450,6Seats available,3.510
FlixBus,1-Delhi to Haridwar,Gurugram (Rajiv Chowk - North...,Haridwar (Kashyap Ashram - no...,05h 30m,03:15,08:45,INR303,9Seats available,4.013
