name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,08:00,11:55,INR500,24Seats available,1.44
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,09:30,13:30,INR500,27Seats available,2.85
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,11:00,15:00,INR500,26Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 05m,14:30,18:35,INR500,28Seats available,New
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Gangtok,SNT Bus Stand Siliguri,SNT bus stand,08h 00m,10:30,18:30,INR910,11Seats available,3.032
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,05:00,08:55,INR500,28Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,06:40,10:35,INR500,16Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,07:00,10:55,INR400,17Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,08:00,11:55,INR500,24Seats available,1.44
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,09:30,13:30,INR500,27Seats available,2.85
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,11:00,15:00,INR500,26Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 05m,14:30,18:35,INR500,28Seats available,New
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Gangtok,SNT Bus Stand Siliguri,SNT bus stand,08h 00m,10:30,18:30,INR910,11Seats available,3.032
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,05:00,08:55,INR500,28Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,06:40,10:35,INR500,16Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,07:00,10:55,INR400,17Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,08:00,11:55,INR500,24Seats available,1.44
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,09:30,13:30,INR500,27Seats available,2.85
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,11:00,15:00,INR500,26Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 05m,14:30,18:35,INR500,28Seats available,New
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Gangtok,SNT Bus Stand Siliguri,SNT bus stand,08h 00m,10:30,18:30,INR910,11Seats available,3.032
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,05:00,08:55,INR500,28Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,06:40,10:35,INR500,16Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,07:00,10:55,INR400,17Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,08:00,11:55,INR500,24Seats available,1.44
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,09:30,13:30,INR500,27Seats available,2.85
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,11:00,15:00,INR500,26Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 05m,14:30,18:35,INR500,28Seats available,New
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Gangtok,SNT Bus Stand Siliguri,SNT bus stand,08h 00m,10:30,18:30,INR910,11Seats available,3.032
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,05:00,08:55,INR500,28Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,06:40,10:35,INR500,16Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,07:00,10:55,INR400,17Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,08:00,11:55,INR500,24Seats available,1.44
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,09:30,13:30,INR500,27Seats available,2.85
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,11:00,15:00,INR500,26Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 05m,14:30,18:35,INR500,28Seats available,New
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Gangtok,SNT Bus Stand Siliguri,SNT bus stand,08h 00m,10:30,18:30,INR910,11Seats available,3.032
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,05:00,08:55,INR500,28Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,06:40,10:35,INR500,16Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,07:00,10:55,INR400,17Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,08:00,11:55,INR500,24Seats available,1.44
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,09:30,13:30,INR500,27Seats available,2.85
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,11:00,15:00,INR500,26Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 05m,14:30,18:35,INR500,28Seats available,New
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Gangtok,SNT Bus Stand Siliguri,SNT bus stand,08h 00m,10:30,18:30,INR910,11Seats available,3.032
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,05:00,08:55,INR500,28Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,06:40,10:35,INR500,16Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,07:00,10:55,INR400,17Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,03h 55m,08:00,11:55,INR500,24Seats available,1.44
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,09:30,13:30,INR500,27Seats available,2.85
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 00m,11:00,15:00,INR500,26Seats available,New
APSARA BUS SERVICE,1-Siliguri to Gangtok,Tenzing Norgay Bus Terminus,Deorali Bus Stand,04h 05m,14:30,18:35,INR500,28Seats available,New
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
Sikkim Nationalised Transport (SNT)  - 174307,1-Siliguri to Rangpo,SNT Bus Stand Siliguri,Rangpo Bus Stand,06h 30m,10:30,17:00,INR735,11Seats available,4.0
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 174185,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,06h 20m,08:10,14:30,INR180,27Seats available,2.84
Sikkim Nationalised Transport (SNT)  - 171246,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 35m,09:30,13:05,INR750,17Seats available,3.712
Sikkim Nationalised Transport (SNT)  - 170852,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 30m,10:30,14:00,INR180,27Seats available,2.418
Sikkim Nationalised Transport (SNT)  - 171247,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,02h 45m,12:00,14:45,INR750,15Seats available,3.3
Sikkim Nationalised Transport (SNT)  - 171007,1-Rangpo to Siliguri,Rangpo Bus Stand,SNT Bus Stand Siliguri,03h 45m,12:15,16:00,INR410,27Seats available,3.3
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Sikkim Nationalised Transport (SNT)  - 170710,1-Ravangla (Sikkim) to Siliguri,Ravangla SNT booking  counter,SNT Bus Stand Siliguri,06h 00m,07:00,13:00,INR280,27Seats available,3.432
Sikkim Nationalised Transport (SNT)  - 170710,1-Ravangla (Sikkim) to Siliguri,Ravangla SNT booking  counter,SNT Bus Stand Siliguri,06h 00m,07:00,13:00,INR280,27Seats available,3.432
Sikkim Nationalised Transport (SNT)  - 170710,1-Ravangla (Sikkim) to Siliguri,Ravangla SNT booking  counter,SNT Bus Stand Siliguri,06h 00m,07:00,13:00,INR280,27Seats available,3.432
Sikkim Nationalised Transport (SNT)  - 170710,1-Ravangla (Sikkim) to Siliguri,Ravangla SNT booking  counter,SNT Bus Stand Siliguri,06h 00m,07:00,13:00,INR280,27Seats available,3.432
Sikkim Nationalised Transport (SNT)  - 170710,1-Ravangla (Sikkim) to Siliguri,Ravangla SNT booking  counter,SNT Bus Stand Siliguri,06h 00m,07:00,13:00,INR280,27Seats available,3.432
Sikkim Nationalised Transport (SNT)  - 170710,1-Ravangla (Sikkim) to Siliguri,Ravangla SNT booking  counter,SNT Bus Stand Siliguri,06h 00m,07:00,13:00,INR280,27Seats available,3.432
